URL,age,default,balance,housing,loan,day,duration,campaign,pdays,previous,label
3225,55,0,-375,0,0,30,814,2,-1,0,0
3226,25,0,157,1,0,28,33,31,-1,0,1
3227,34,0,1518,1,0,20,128,2,-1,0,1
3228,53,0,1343,0,0,5,129,4,-1,0,1
3229,39,1,-401,1,0,19,274,4,-1,0,1
3230,41,0,5310,1,0,17,984,1,-1,0,0
3231,32,0,2285,1,0,14,413,2,-1,0,1
3232,29,0,22171,1,0,18,44,1,355,3,1
3233,56,0,856,1,1,4,70,4,7,7,1
3234,19,0,1169,0,0,6,463,18,-1,0,1
3235,39,0,3797,0,0,2,96,2,-1,0,1
3236,32,0,53,1,0,18,276,1,195,1,1
3237,43,0,2519,1,0,16,257,2,146,9,1
3238,32,0,795,0,0,8,131,3,-1,0,1
3239,53,0,0,1,1,30,586,2,-1,0,1
3240,52,0,2087,1,0,31,267,1,474,1,0
3241,43,0,34,0,0,30,29,1,-1,0,1
3242,48,0,5,0,0,9,65,6,-1,0,1
3243,27,0,15,1,0,25,67,3,-1,0,1
3244,27,0,390,0,0,28,190,1,82,1,1
3245,51,0,712,0,0,13,287,2,-1,0,1
3246,39,0,2600,1,0,17,77,1,-1,0,1
3247,33,0,-241,1,1,27,169,1,-1,0,1
3248,50,0,1545,1,0,20,25,1,-1,0,1
3249,59,0,1026,0,0,5,669,1,-1,0,0
3250,58,0,435,1,0,28,122,6,-1,0,1
3251,54,0,876,0,0,27,269,3,541,3,0
3252,60,0,1801,0,0,29,167,1,-1,0,1
3253,38,0,2278,1,1,13,244,1,-1,0,1
3254,39,0,157,1,0,30,99,6,-1,0,1
3255,40,0,1327,1,1,26,76,2,-1,0,1
3256,55,0,284,0,1,14,252,4,-1,0,1
3257,36,0,495,0,0,12,213,3,182,6,0
3258,31,0,1588,1,0,3,14,1,-1,0,1
3259,38,0,0,1,0,28,121,2,-1,0,1
3260,52,0,428,1,0,30,153,1,-1,0,1
3261,45,0,542,0,0,11,8,5,350,3,1
3262,32,0,66,0,0,19,244,1,-1,0,1
3263,58,0,314,0,0,25,67,2,-1,0,1
3264,35,0,24,1,0,8,169,1,231,2,1
3265,36,0,613,0,0,7,86,2,-1,0,1
3266,55,0,1467,0,1,29,277,2,-1,0,1
3267,45,0,192,1,0,13,154,5,176,1,1
3268,49,0,321,0,0,9,135,3,-1,0,1
3269,44,0,788,1,0,17,392,1,-1,0,1
3270,37,0,48,1,0,8,133,2,-1,0,1
3271,35,0,262,0,0,2,96,2,109,4,1
3272,36,0,4438,1,0,20,446,1,-1,0,0
3273,44,0,5045,1,0,21,20,6,175,15,1
3274,32,0,3014,1,0,7,291,2,-1,0,1
3275,56,0,21664,0,0,17,214,8,-1,0,1
3276,32,0,5878,0,0,19,159,2,-1,0,1
3277,35,0,2723,1,1,8,275,4,-1,0,1
3278,44,0,576,1,0,8,128,3,-1,0,1
3279,59,0,0,0,0,19,207,2,153,1,1
3280,31,0,2197,1,0,23,146,3,-1,0,1
3281,60,0,104,1,0,5,22,1,-1,0,1
3282,33,0,1279,1,0,18,239,2,349,3,1
3283,45,0,295,1,0,23,92,1,-1,0,1
3284,45,0,2128,1,0,19,149,4,-1,0,1
3285,57,0,367,0,0,16,107,2,-1,0,1
3286,36,0,1477,0,0,7,71,2,-1,0,1
3287,30,0,71,1,0,19,122,6,-1,0,1
3288,30,0,127,1,0,18,16,6,368,1,1
3289,59,0,2921,0,0,3,251,1,-1,0,1
3290,58,0,16264,0,0,17,215,3,-1,0,1
3291,49,0,1672,0,0,17,128,3,-1,0,1
3292,48,0,9207,0,0,18,445,3,-1,0,1
3293,28,0,356,0,0,2,76,2,-1,0,1
3294,59,0,133,1,0,9,206,1,-1,0,1
3295,40,0,1217,1,1,18,155,1,-1,0,1
3296,32,0,202,1,0,4,429,1,201,1,1
3297,58,0,590,0,1,5,133,1,-1,0,1
3298,28,0,442,0,0,19,474,3,95,3,0
3299,27,0,808,1,0,15,578,1,364,1,1
3300,38,0,427,1,0,6,17,3,169,2,1
3301,53,0,431,1,0,11,74,1,-1,0,1
3302,60,0,4256,1,0,16,239,3,761,1,0
3303,33,0,0,1,1,19,275,8,-1,0,1
3304,52,0,238,1,0,6,101,1,362,5,1
3305,64,0,846,0,0,11,671,1,181,3,0
3306,40,0,3,0,0,19,998,1,-1,0,0
3307,52,0,693,0,0,12,271,1,-1,0,1
3308,28,0,0,1,0,15,133,3,-1,0,1
3309,49,0,362,1,0,4,84,2,-1,0,1
3310,28,0,618,1,0,7,281,1,-1,0,1
3311,29,0,2893,1,0,3,250,1,-1,0,1
3312,87,0,230,0,0,30,144,1,-1,0,0
3313,37,0,1287,1,0,14,432,1,-1,0,1
3314,36,0,179,0,0,9,411,1,-1,0,1
3315,35,0,980,0,0,2,428,2,336,6,1
3316,33,0,79,1,0,22,249,2,335,2,0
3317,60,0,3043,0,0,19,235,3,-1,0,1
3318,25,0,808,0,0,18,267,2,114,2,0
3319,69,0,745,0,0,9,595,1,-1,0,1
3320,41,0,1309,0,0,20,28,4,-1,0,1
3321,48,0,290,1,0,21,257,2,-1,0,1
3322,35,0,1792,1,0,31,630,6,-1,0,0
3323,30,0,178,1,0,20,747,5,-1,0,1
3324,59,0,0,0,0,27,87,4,-1,0,1
3325,32,0,537,0,0,29,187,3,-1,0,1
3326,28,0,416,1,0,13,452,2,-1,0,1
3327,60,0,1472,0,0,20,36,4,-1,0,1
3328,36,0,3953,1,0,19,277,1,-1,0,1
3329,32,0,112,1,0,5,118,1,-1,0,1
3330,34,0,13204,1,1,20,197,2,-1,0,1
3331,58,0,0,0,1,14,101,5,-1,0,1
3332,53,0,2240,1,0,2,282,2,385,1,0
3333,31,0,22546,1,0,14,8,6,267,4,1
3334,33,0,0,1,0,17,1448,7,-1,0,0
3335,46,0,23,0,0,21,344,1,-1,0,1
3336,29,0,228,1,0,11,12,8,342,9,1
3337,37,0,215,1,0,6,61,1,-1,0,1
3338,58,0,23,1,0,20,91,6,-1,0,1
3339,34,0,293,1,0,21,162,3,-1,0,1
3340,34,0,0,0,1,21,339,1,-1,0,1
3341,49,0,199,0,0,13,113,2,-1,0,1
3342,53,0,459,0,0,5,558,1,-1,0,0
3343,42,0,8131,1,0,30,69,1,-1,0,1
3344,40,0,-378,1,1,13,541,1,295,6,1
3345,30,0,395,0,0,21,429,1,-1,0,1
3346,31,0,10787,1,0,4,135,2,-1,0,1
3347,55,0,865,1,0,27,96,1,111,3,1
3348,36,0,340,1,0,20,68,2,-1,0,1
3349,31,0,1882,0,0,7,529,2,-1,0,1
3350,26,0,265,0,0,30,650,2,-1,0,1
3351,31,0,389,1,0,7,69,1,185,2,1
3352,49,0,0,1,1,29,71,7,-1,0,1
3353,54,0,384,1,0,12,30,7,-1,0,1
3354,47,0,94,1,0,31,9,19,-1,0,1
3355,61,0,1471,0,0,12,331,2,-1,0,1
3356,49,0,937,1,0,12,66,1,-1,0,1
3357,51,0,500,1,0,20,26,6,-1,0,1
3358,53,0,25,1,0,6,266,3,-1,0,1
3359,35,0,365,0,0,21,168,2,-1,0,1
3360,25,0,34,0,1,4,316,1,-1,0,1
3361,79,0,429,0,0,8,1006,2,-1,0,0
3362,53,0,6839,1,0,19,77,1,-1,0,1
3363,21,0,6,0,0,9,622,1,-1,0,1
3364,33,0,467,1,0,21,494,2,-1,0,1
3365,40,0,1876,0,1,20,269,1,-1,0,1
3366,34,0,1847,1,0,9,543,3,321,6,1
3367,52,0,247,0,0,29,268,6,-1,0,1
3368,27,0,897,0,0,5,397,1,-1,0,0
3369,57,0,4664,0,0,21,22,4,114,1,1
3370,51,0,1291,1,0,3,51,2,-1,0,1
3371,31,0,64,0,0,15,208,1,105,2,1
3372,49,0,-471,1,0,20,77,3,185,7,1
3373,32,0,1160,1,1,11,450,2,-1,0,1
3374,28,0,14,0,0,1,201,1,-1,0,1
3375,33,0,26,1,0,17,342,3,332,1,1
3376,50,0,452,0,0,20,181,2,-1,0,1
3377,42,0,382,1,0,13,294,1,-1,0,1
3378,45,0,2033,0,0,30,123,1,186,4,1
3379,34,0,0,1,0,13,172,1,-1,0,1
3380,56,0,789,1,0,8,1022,1,360,2,1
3381,33,0,142,1,0,14,123,1,360,3,1
3382,34,0,645,1,0,19,420,1,-1,0,1
3383,37,0,897,1,0,13,119,2,280,2,1
3384,37,0,103,1,0,12,153,1,-1,0,1
3385,35,0,847,1,0,11,85,2,-1,0,1
3386,38,0,0,0,0,11,260,3,95,3,0
3387,32,0,517,1,0,5,528,1,-1,0,1
3388,52,0,1308,1,0,29,361,1,-1,0,1
3389,49,0,66,1,1,21,59,4,-1,0,1
3390,46,0,361,1,0,19,86,7,-1,0,1
3391,42,1,66,1,1,6,139,1,-1,0,1
3392,36,0,70,1,0,8,219,4,-1,0,1
3393,32,0,180,1,0,15,45,2,-1,0,1
3394,49,0,279,1,0,19,168,4,-1,0,1
3395,46,0,4,0,0,30,268,1,261,5,0
3396,40,0,1416,1,0,14,210,2,-1,0,1
3397,36,0,465,1,0,20,160,1,-1,0,1
3398,36,0,998,1,0,14,1044,2,-1,0,1
3399,34,0,550,0,1,9,601,1,-1,0,1
3400,46,0,1285,1,0,27,89,1,-1,0,1
3401,32,0,4908,0,1,13,491,2,-1,0,1
3402,32,0,336,1,0,8,139,1,-1,0,1
3403,32,0,131,0,0,3,267,3,-1,0,1
3404,43,0,348,0,1,15,88,3,-1,0,1
3405,25,0,453,1,0,17,134,1,-1,0,1
3406,55,0,1102,1,0,15,126,2,-1,0,1
3407,24,0,926,1,1,15,191,1,-1,0,1
3408,40,0,502,1,0,3,267,4,270,3,1
3409,38,0,8669,1,0,20,5,3,150,6,1
3410,48,0,316,0,0,5,560,2,-1,0,1
3411,36,0,9324,1,0,30,138,8,-1,0,1
3412,57,0,0,0,0,19,188,4,-1,0,1
3413,45,0,72,1,1,15,262,2,352,2,1
3414,33,0,61,0,0,19,836,3,-1,0,0
3415,38,0,173,0,0,29,150,4,-1,0,1
3416,26,1,-162,1,0,15,44,2,-1,0,1
3417,30,0,47,0,1,31,11,17,-1,0,1
3418,55,0,1983,1,0,19,123,1,-1,0,1
3419,34,0,326,1,1,15,150,2,-1,0,1
3420,60,0,2552,0,1,30,255,2,2,4,1
3421,36,0,1283,0,0,18,92,5,-1,0,1
3422,65,0,2179,1,0,4,112,7,-1,0,1
3423,39,0,1047,0,0,6,554,1,-1,0,0
3424,52,0,36,0,0,13,109,2,-1,0,1
3425,55,1,-308,0,0,2,781,1,-1,0,0
3426,26,0,1177,0,0,19,116,1,-1,0,1
3427,40,0,2077,1,0,13,363,1,173,24,1
3428,52,0,0,0,0,7,82,2,-1,0,1
3429,29,0,1,0,0,18,167,3,-1,0,1
3430,41,0,7735,1,0,20,220,1,190,1,1
3431,30,0,1922,1,0,18,546,1,-1,0,1
3432,28,0,153,0,0,23,1124,2,-1,0,0
3433,26,0,2770,1,0,8,141,1,-1,0,1
3434,58,0,139,0,0,27,188,1,161,2,1
3435,29,0,21,1,0,14,107,4,371,3,1
3436,48,0,178,1,0,17,320,4,-1,0,1
3437,35,0,444,1,0,15,244,3,-1,0,1
3438,26,0,209,1,0,22,319,2,-1,0,1
3439,49,0,3096,0,0,16,147,2,-1,0,1
3440,34,0,5320,0,0,3,114,6,467,5,1
3441,32,0,4885,1,1,18,400,2,-1,0,1
3442,31,0,0,1,1,18,79,3,-1,0,1
3443,48,0,5462,0,0,6,29,4,-1,0,1
3444,40,0,6767,1,0,20,97,2,-1,0,1
3445,42,0,2974,1,0,21,187,5,-1,0,1
3446,48,0,427,0,0,14,201,1,-1,0,1
3447,38,0,8876,0,0,2,280,1,75,1,1
3448,53,0,146,0,0,30,150,1,-1,0,1
3449,59,0,319,0,0,24,129,1,-1,0,1
3450,28,0,304,0,0,14,516,1,-1,0,1
3451,41,0,389,1,0,16,127,2,-1,0,1
3452,50,0,766,0,0,17,174,2,-1,0,1
3453,31,0,0,1,0,29,82,5,-1,0,1
3454,30,0,3107,1,0,3,1516,2,-1,0,1
3455,59,0,174,1,0,16,204,1,-1,0,1
3456,33,1,-305,0,1,9,109,1,-1,0,1
3457,35,0,670,0,0,9,378,1,-1,0,1
3458,30,0,6164,1,0,27,152,11,-1,0,1
3459,71,0,2850,0,0,17,185,1,-1,0,0
3460,30,0,79,1,0,15,317,1,-1,0,1
3461,24,1,110,1,0,23,27,1,-1,0,1
3462,34,0,5039,0,0,20,205,6,-1,0,1
3463,34,0,360,1,0,19,46,1,182,2,1
3464,52,0,199,0,0,28,978,2,189,1,1
3465,33,0,238,1,1,5,45,5,-1,0,1
3466,38,0,5092,1,0,17,145,6,-1,0,1
3467,41,0,1088,1,0,28,138,1,-1,0,1
3468,42,0,221,1,0,7,720,2,-1,0,1
3469,38,0,889,0,1,18,362,1,-1,0,1
3470,48,0,750,1,0,18,90,6,-1,0,1
3471,34,0,0,1,1,16,214,1,-1,0,1
3472,46,0,1291,1,0,14,142,3,259,17,1
3473,33,0,1844,1,0,29,241,3,-1,0,1
3474,40,0,89,1,1,9,148,6,-1,0,1
3475,36,0,4280,0,0,19,227,6,-1,0,1
3476,32,0,0,0,0,21,126,2,-1,0,1
3477,33,0,625,1,0,28,410,1,-1,0,1
3478,55,0,574,1,0,29,243,2,-1,0,1
3479,58,0,320,1,0,30,171,2,-1,0,1
3480,25,0,468,1,0,15,147,1,-1,0,1
3481,47,0,440,1,0,12,91,1,-1,0,1
3482,40,0,0,1,0,19,332,1,183,1,1
3483,59,0,5706,1,0,25,471,2,-1,0,1
3484,40,0,7780,0,0,4,364,1,355,1,1
3485,30,0,-559,1,1,7,98,1,167,2,1
3486,25,0,16874,1,1,15,117,2,-1,0,1
3487,58,0,1987,0,0,14,185,4,-1,0,1
3488,39,0,98,1,0,15,59,3,367,1,1
3489,40,0,642,0,0,18,147,3,-1,0,1
3490,38,0,526,1,1,23,553,2,-1,0,1
3491,66,0,6483,0,0,13,275,1,-1,0,1
3492,47,0,2306,0,0,6,239,4,-1,0,0
3493,37,0,954,1,0,2,402,9,-1,0,1
3494,36,0,-679,1,1,7,172,1,93,1,1
3495,50,0,-1,0,0,19,195,2,-1,0,1
3496,76,0,2590,0,0,9,68,12,-1,0,1
3497,58,0,331,0,1,28,82,3,-1,0,1
3498,42,0,4209,1,0,5,57,6,-1,0,1
3499,58,0,462,0,0,13,495,1,93,1,0
3500,28,0,0,1,0,21,479,1,-1,0,1
3501,41,0,0,0,0,29,141,2,-1,0,1
3502,30,0,151,0,0,19,82,4,-1,0,1
3503,32,0,883,1,0,10,798,1,185,5,0
3504,27,0,266,0,1,7,232,1,-1,0,1
3505,48,0,0,0,0,26,60,5,-1,0,1
3506,36,0,491,1,0,8,103,3,-1,0,1
3507,54,0,3,0,1,8,443,1,-1,0,1
3508,36,0,198,1,0,9,400,2,-1,0,1
3509,52,0,14363,0,0,5,132,1,-1,0,1
3510,34,0,0,1,1,18,374,16,-1,0,1
3511,43,0,136,0,0,25,363,7,-1,0,0
3512,32,0,28,0,0,8,111,2,-1,0,1
3513,33,0,335,0,0,29,130,4,-1,0,1
3514,51,0,174,0,0,29,308,3,-1,0,1
3515,39,0,270,1,0,3,116,1,-1,0,1
3516,44,0,1206,0,0,9,160,2,-1,0,1
3517,49,0,198,1,0,13,205,3,-1,0,1
3518,25,0,914,1,0,12,185,2,-1,0,1
3519,39,0,31,1,0,20,61,2,181,4,1
3520,54,0,0,0,0,14,159,2,106,6,1
3521,32,0,347,1,0,18,213,1,264,6,1
3522,36,0,860,1,0,20,294,15,-1,0,1
3523,54,0,89,1,0,10,140,3,-1,0,1
3524,31,0,0,1,1,28,71,1,223,9,1
3525,45,0,0,0,1,8,47,7,-1,0,1
3526,31,0,68,1,0,16,570,2,-1,0,1
3527,45,0,-149,1,0,14,287,2,-1,0,1
3528,33,0,2411,1,0,23,130,1,161,1,0
3529,46,0,225,1,0,14,201,1,345,1,1
3530,43,0,2731,0,0,21,11,7,-1,0,1
3531,50,0,112,1,0,4,70,5,85,5,1
3532,44,0,0,0,0,22,54,2,-1,0,1
3533,42,0,3620,1,0,27,22,16,-1,0,1
3534,26,0,179,0,0,30,103,3,-1,0,1
3535,47,0,1544,1,0,6,104,1,312,1,1
3536,48,0,199,0,0,18,29,2,-1,0,1
3537,60,0,231,1,0,12,57,2,-1,0,1
3538,27,0,76,1,0,4,236,1,-1,0,1
3539,30,0,302,0,0,11,528,3,-1,0,0
3540,28,0,189,1,0,31,68,2,-1,0,1
3541,58,0,565,0,0,7,876,1,-1,0,0
3542,37,0,310,0,0,1,76,1,-1,0,1
3543,36,0,1746,1,0,26,99,1,-1,0,1
3544,39,0,6,1,0,18,122,3,357,4,1
3545,52,0,-110,0,1,29,141,1,-1,0,1
3546,55,0,2749,1,1,29,58,2,-1,0,1
3547,30,0,6495,0,0,30,78,3,-1,0,1
3548,36,0,35,1,0,3,435,3,-1,0,1
3549,39,0,-650,0,0,15,123,2,364,1,1
3550,47,0,292,0,1,28,210,3,-1,0,1
3551,42,0,5774,1,0,15,54,2,-1,0,1
3552,42,0,2416,1,0,20,138,4,-1,0,1
3553,58,0,35,0,0,29,336,7,-1,0,1
3554,68,0,19317,1,0,4,249,1,-1,0,0
3555,43,0,50,0,0,28,63,1,-1,0,1
3556,44,0,-674,1,0,5,257,1,-1,0,1
3557,49,0,3726,0,0,5,875,2,-1,0,0
3558,57,0,1180,1,1,14,191,2,-1,0,1
3559,61,0,6610,0,0,24,481,2,-1,0,0
3560,36,0,319,1,0,18,120,2,-1,0,1
3561,31,0,1545,1,1,13,207,1,-1,0,1
3562,51,0,1315,0,0,5,303,2,-1,0,1
3563,31,0,424,0,0,21,93,2,-1,0,1
3564,56,0,151,0,0,3,128,1,-1,0,1
3565,30,0,-970,0,1,21,194,2,-1,0,1
3566,38,0,-762,1,1,30,408,2,-1,0,1
3567,35,0,181,1,0,31,5,3,-1,0,1
3568,31,0,-120,1,0,17,231,2,-1,0,1
3569,39,0,1022,1,0,20,20,3,-1,0,1
3570,50,0,78,1,0,14,218,3,161,9,1
3571,39,0,209,0,0,23,36,2,-1,0,1
3572,26,0,2469,0,0,16,136,8,-1,0,1
3573,55,0,0,0,0,19,336,1,-1,0,1
3574,43,0,328,0,1,8,192,1,-1,0,1
3575,34,0,0,0,0,26,141,1,188,1,1
3576,51,0,307,1,1,17,65,2,-1,0,1
3577,31,0,1384,1,0,30,203,2,2,3,1
3578,32,0,0,0,0,26,104,9,-1,0,1
3579,53,0,719,1,0,14,230,1,-1,0,1
3580,44,0,0,0,0,10,71,1,-1,0,1
3581,38,0,6704,1,0,21,205,2,-1,0,1
3582,47,0,4543,1,0,14,162,1,-1,0,1
3583,36,0,0,1,0,27,145,2,-1,0,1
3584,30,0,149,1,0,3,220,2,-1,0,1
3585,46,0,-1400,1,0,6,309,3,355,4,1
3586,33,0,-118,1,1,27,421,3,-1,0,1
3587,43,0,2160,0,0,8,261,1,98,1,0
3588,38,0,3452,0,0,13,132,2,-1,0,1
3589,27,0,842,0,0,30,273,1,91,1,1
3590,38,0,3576,0,0,25,349,2,183,1,0
3591,41,0,1666,0,0,9,291,3,-1,0,1
3592,29,0,0,1,0,28,83,6,-1,0,1
3593,39,0,0,1,0,20,793,2,-1,0,1
3594,42,0,1628,1,0,5,119,1,195,8,1
3595,47,0,51,1,1,16,312,1,-1,0,1
3596,30,1,447,0,0,14,103,6,-1,0,1
3597,34,0,396,1,0,16,101,3,-1,0,1
3598,45,0,4994,0,0,20,48,1,-1,0,1
3599,43,0,3215,1,0,21,228,3,-1,0,1
3600,59,0,2814,0,0,20,81,3,-1,0,1
3601,50,0,0,0,0,7,152,2,-1,0,1
3602,39,0,293,1,0,23,160,3,-1,0,1
3603,36,0,474,1,0,27,59,1,-1,0,1
3604,44,0,16178,1,0,21,297,1,-1,0,1
3605,36,0,0,0,0,22,147,2,-1,0,1
3606,27,0,88,0,0,4,143,1,-1,0,1
3607,29,0,308,1,0,28,75,1,-1,0,1
3608,70,0,1164,0,0,14,338,3,185,2,1
3609,44,0,13893,0,0,11,29,2,-1,0,1
3610,55,0,0,1,0,14,159,2,-1,0,1
3611,36,0,-435,1,0,2,85,8,-1,0,1
3612,28,0,389,1,0,11,15,7,-1,0,1
3613,50,0,356,0,0,8,198,2,358,5,1
3614,49,0,2718,0,0,19,114,2,-1,0,1
3615,71,0,261,0,0,12,1117,2,-1,0,1
3616,31,0,757,0,0,3,343,2,-1,0,1
3617,45,0,16,0,0,31,59,2,-1,0,1
3618,42,0,-422,0,0,9,31,1,-1,0,1
3619,45,0,248,0,0,16,212,2,-1,0,1
3620,47,0,145,1,0,7,157,6,-1,0,1
3621,60,0,598,0,1,8,96,1,-1,0,1
3622,35,0,949,1,0,27,245,2,-1,0,1
3623,31,0,614,0,0,11,72,4,-1,0,1
3624,33,0,1209,1,0,16,700,1,-1,0,1
3625,50,0,202,1,0,15,107,1,148,4,1
3626,51,0,1840,1,0,18,312,3,-1,0,1
3627,34,0,114,1,1,4,153,1,309,3,1
3628,56,0,-229,0,1,23,55,10,-1,0,1
3629,29,0,182,1,0,13,38,3,-1,0,1
3630,31,0,401,0,0,14,96,3,-1,0,1
3631,44,0,759,1,0,23,397,1,-1,0,1
3632,55,0,4194,0,1,30,208,3,-1,0,1
3633,35,0,0,0,0,28,122,3,-1,0,1
3634,36,0,629,1,1,29,109,1,246,1,1
3635,54,0,153,1,1,26,74,1,-1,0,1
3636,32,0,553,1,0,22,72,1,-1,0,1
3637,36,0,1057,0,0,5,383,2,-1,0,1
3638,60,0,78,1,0,12,113,3,-1,0,1
3639,32,0,-28,0,1,4,400,1,-1,0,1
3640,57,0,929,0,0,19,387,8,-1,0,1
3641,34,0,428,1,0,18,59,2,-1,0,1
3642,27,0,268,1,0,13,528,1,358,2,1
3643,52,0,83,0,0,26,1223,6,-1,0,0
3644,45,0,998,1,0,30,38,2,-1,0,1
3645,58,0,2223,0,0,4,1139,2,114,1,1
3646,39,0,6,1,0,19,286,2,-1,0,1
3647,48,0,312,1,1,3,369,2,-1,0,1
3648,36,0,0,0,0,13,333,5,-1,0,1
3649,31,0,691,1,0,8,198,1,-1,0,1
3650,41,0,771,1,0,26,106,8,-1,0,1
3651,30,0,192,0,0,22,423,1,-1,0,1
3652,57,0,0,0,0,12,116,4,-1,0,1
3653,29,0,1070,1,0,19,30,1,357,1,0
3654,29,0,84,1,0,13,1101,2,-1,0,0
3655,30,0,2,0,0,16,102,1,85,1,1
3656,44,0,1242,1,0,6,384,6,-1,0,1
3657,33,0,5969,0,0,4,156,2,127,8,1
3658,56,0,3337,1,0,17,99,3,-1,0,1
3659,26,0,1347,0,0,18,280,6,92,5,0
3660,52,0,64,0,0,29,20,2,-1,0,1
3661,32,0,249,1,0,2,258,1,-1,0,1
3662,36,0,0,0,0,29,85,6,-1,0,1
3663,26,0,128,0,0,4,355,1,-1,0,1
3664,37,0,196,1,0,5,66,3,-1,0,1
3665,34,0,351,1,0,18,467,1,-1,0,1
3666,26,0,5533,1,0,7,582,2,283,4,1
3667,32,0,38,1,0,15,744,1,-1,0,0
3668,30,1,35,0,0,30,185,4,-1,0,1
3669,27,0,235,1,0,12,13,5,-1,0,1
3670,42,0,30,1,0,4,98,1,266,3,1
3671,33,0,92,1,0,9,127,1,-1,0,1
3672,37,0,67,0,0,3,45,2,-1,0,1
3673,45,0,4022,1,0,29,244,3,-1,0,1
3674,36,0,3057,0,0,16,2769,4,-1,0,0
3675,39,0,0,1,0,12,561,4,369,3,1
3676,33,0,349,0,0,22,182,1,-1,0,1
3677,47,0,2322,0,0,22,618,1,-1,0,1
3678,49,0,167,1,1,6,198,3,-1,0,1
3679,46,0,558,0,0,19,126,6,-1,0,1
3680,31,0,-230,1,1,16,715,1,-1,0,1
3681,43,0,4094,1,0,21,63,1,-1,0,1
3682,30,1,239,1,0,21,412,1,-1,0,0
3683,43,0,497,0,0,13,66,1,363,22,1
3684,42,0,179,1,0,17,96,1,-1,0,1
3685,30,0,305,0,0,30,633,1,85,2,0
3686,33,0,-67,1,0,5,364,1,-1,0,1
3687,41,0,4539,0,0,30,298,3,-1,0,1
3688,29,0,770,1,0,17,341,1,-1,0,1
3689,38,0,-673,1,0,26,364,1,-1,0,1
3690,29,0,858,1,0,12,234,7,330,1,1
3691,80,0,0,0,0,23,639,1,189,1,0
3692,38,0,5244,0,0,8,310,4,-1,0,1
3693,36,0,117,1,0,2,123,4,-1,0,1
3694,38,0,846,0,0,2,253,1,-1,0,1
3695,44,1,0,1,0,11,96,2,-1,0,1
3696,31,0,1331,0,0,30,297,1,86,3,0
3697,31,0,31,1,1,26,501,2,-1,0,1
3698,57,0,179,1,0,15,67,1,368,2,1
3699,37,0,543,1,0,21,281,1,-1,0,1
3700,50,0,253,1,1,5,475,2,-1,0,1
3701,60,0,71188,0,0,6,205,1,-1,0,1
3702,51,0,5108,1,0,8,272,1,102,8,1
3703,48,0,1738,1,0,15,349,1,-1,0,1
3704,42,0,-97,1,0,3,216,4,271,5,1
3705,36,0,199,1,0,9,183,1,-1,0,1
3706,43,0,489,1,0,8,130,1,172,2,1
3707,31,0,355,1,1,4,61,6,-1,0,1
3708,49,0,-97,1,0,6,92,2,-1,0,1
3709,35,0,473,0,1,5,37,2,-1,0,1
3710,44,0,6649,1,0,19,354,2,-1,0,1
3711,34,0,263,0,0,4,203,1,78,8,1
3712,46,0,781,0,0,13,152,1,-1,0,1
3713,49,0,1032,1,0,2,41,5,-1,0,1
3714,32,0,119,0,0,4,20,5,-1,0,1
3715,35,0,434,1,0,11,277,1,271,2,1
3716,51,0,2967,0,0,17,83,2,-1,0,1
3717,57,0,-331,1,0,6,531,1,-1,0,1
3718,59,0,1585,0,0,28,91,5,-1,0,1
3719,40,0,4384,1,0,5,315,1,-1,0,1
3720,49,0,588,0,0,28,70,9,-1,0,1
3721,51,0,3180,1,0,9,384,1,-1,0,1
3722,35,1,0,0,1,4,105,3,-1,0,1
3723,29,0,-76,1,0,27,305,2,-1,0,1
3724,32,0,152,1,0,25,158,2,-1,0,0
3725,37,0,1040,1,0,13,199,1,173,2,1
3726,49,0,-384,1,0,27,25,1,-1,0,1
3727,45,0,473,1,0,27,147,1,-1,0,1
3728,34,0,475,1,0,29,538,8,-1,0,1
3729,53,0,0,0,0,22,77,9,-1,0,1
3730,42,0,149,0,0,20,94,2,-1,0,1
3731,43,0,3285,1,0,13,1721,2,-1,0,0
3732,52,0,424,0,0,19,143,1,154,3,1
3733,34,0,79,0,1,20,104,1,-1,0,1
3734,34,0,674,1,0,7,587,2,-1,0,0
3735,27,0,0,1,0,22,1608,13,-1,0,0
3736,43,0,58,1,0,9,48,4,-1,0,1
3737,41,0,532,1,0,9,74,1,-1,0,1
3738,72,0,4130,0,0,12,427,1,-1,0,1
3739,35,0,422,1,0,14,73,1,-1,0,1
3740,41,0,437,1,0,3,14,21,-1,0,1
3741,36,0,-308,1,0,12,725,1,-1,0,0
3742,51,0,30,1,0,14,333,2,-1,0,1
3743,37,0,137,0,0,13,244,6,-1,0,1
3744,42,0,-247,1,1,21,519,1,166,1,0
3745,26,0,321,1,0,22,242,7,-1,0,1
3746,23,0,250,1,0,18,222,1,-1,0,1
3747,50,0,-470,1,0,19,130,2,160,1,1
3748,37,0,140,1,1,7,490,1,-1,0,1
3749,35,0,2793,0,0,20,258,2,-1,0,1
3750,37,0,410,0,0,29,337,2,-1,0,1
3751,79,0,2628,0,0,8,220,7,450,2,1
3752,39,0,116,0,0,24,79,2,94,2,1
3753,47,0,0,1,0,9,250,1,-1,0,1
3754,44,0,878,1,0,2,130,1,-1,0,1
3755,36,0,2944,0,0,18,882,8,-1,0,0
3756,33,0,3975,1,1,17,515,1,150,1,1
3757,42,0,96,1,0,5,238,3,340,2,1
